"genre","artist_name","track_name","track_id","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
"Classical","Arnold Schoenberg","17 Piano Fragments: No. 5, —","6KfMDiqq2DCZ4HzYxreQkt",0,0.949,0.293,28947,0.209,0.755,"D",0.119,-19.612,"Minor",0.133,171.041,"3/4",0.292
"Anime","Dinosaur Jr.","Feel the Pain","28c4nfBHdb3xviamRCEsIe",59,0.00331,0.34,259600,0.804,0.0191,"C",0.0727,-8.355,"Major",0.0516,131.5,"4/4",0.854
"Movie","Henri Salvador","Bon Dieu qu'elle est con - live","2G2CWFXYakUgdQyweO4MKv",1,0.728,0.538,139840,0.294,0,"A#",0.71,-12.646,"Major",0.119,109.024,"4/4",0.279
"Movie","Idina Menzel","Sawubona - Live","3lgE9W7GeTF4IU3v0eLrB4",12,0.758,0.609,76893,0.0925,0,"B",0.936,-25.956,"Major",0.899,93.372,"3/4",0.41
"Rap","XXXTENTACION","RIP Roach (feat. $ki Mask The Slump God)","658I1uDnmLSiltFCf98AWE",74,0.398,0.727,169979,0.62,0,"G#",0.0926,-6.443,"Major",0.306,105.003,"4/4",0.555
"Indie","Julien Baker","Ketchum, ID","6SBITkcYSlE5hz0ZpoFZ8f",55,0.913,0.39,215690,0.106,0,"C",0.381,-11.945,"Major",0.033,118.441,"3/4",0.22
"Soul","Tyrone Davis","Turn Back The Hands Of Time","5o3qMny3Ym8O512RKrNoLw",38,0.168,0.563,178653,0.655,0,"F#",0.0484,-6.399,"Major",0.032,117.794,"4/4",0.866
"Dance","Animal Collective","Man Of Oil","1iJdIZU5Ffgixa92wrcZZC",50,0.856,0.633,325155,0.565,0.00542,"B",0.381,-11.125,"Major",0.0614,109.951,"4/4",0.77
"Blues","Casting Crowns","Until The Whole World Hears","0bZ9e7IoTlBnivvPEbNY6b",47,0.0166,0.426,303800,0.915,0,"C#",0.149,-3.316,"Major",0.0519,158.001,"4/4",0.68
"Hip-Hop","Brother Ali","Blah Blah Blah","2skl05DTsbPKqgmyL7u51L",48,0.324,0.78,260600,0.589,0,"C",0.0814,-4.227,"Major",0.262,96.126,"4/4",0.7
"Hip-Hop","Lil Peep","The Brightside","4DbnKBddcHUHbYpidc36AT",72,0.0348,0.646,216041,0.64,0,"D#",0.108,-6.522,"Minor",0.0424,134.03,"4/4",0.882
"Rock","Jerry Reed","East Bound and Down","4ubYnxmt3qW3wZdqMZbqOh",61,0.369,0.518,166733,0.913,0,"G",0.289,-10.616,"Major",0.0559,121.65,"4/4",0.774
"Anime","Have Mercy","Two Years","1P0Gn1NMTJ7gUYnB9vsMwm",43,0.0111,0.568,244938,0.844,1.15e-06,"B",0.114,-5.832,"Major",0.101,140.081,"4/4",0.531
"Hip-Hop","Waka Flocka Flame","Bricksquad (feat. Gudda Gudda)","0zHTrELBtYCagE8KKIIaZk",48,0.0169,0.676,237347,0.681,0,"F",0.241,-6.854,"Minor",0.188,140.072,"4/4",0.713
"R&B","Fabolous","Can't Let You Go (feat. Mike Shorey & Lil' Mo)","6lrRIfQDcikJ5y5DtyZPuJ",64,0.231,0.646,223973,0.6,0,"A",0.0794,-6.569,"Major",0.458,192.082,"4/4",0.811
"Soul","D'Angelo","Jonz In My Bonz","7114JMdpaHhNEOlIY0Ljze",41,0.462,0.796,356000,0.408,0.0902,"C#",0.0993,-12.268,"Major",0.231,86.855,"4/4",0.688
"Jazz","alva noto","Uoon II","1y8vrWef2Q3cHilu1vnt70",49,0.995,0.0939,580533,0.00287,0.936,"C",0.0984,-37.521,"Major",0.0407,67.843,"3/4",0.0327
"Anime","Gorillaz","Plastic Beach (feat. Mick Jones and Paul Simonon)","2nZ33CKRbgpJQJJQKHuGXb",56,0.00252,0.537,227213,0.893,0.0211,"C",0.0636,-5.459,"Major",0.0893,183.78,"4/4",0.499
"Jazz","Art Feynman","Feeling Good About Feeling Good","01p0lvcsH28Rmeu5uvSOU2",31,0.0101,0.63,459644,0.889,0.24,"D",0.102,-5.851,"Major",0.0324,131.032,"4/4",0.771
"Soundtrack","John Powell","As Long as He's Safe","3OwvfPpjf2Pot64af1HnQR",48,0.359,0.0802,389322,0.239,0.848,"C#",0.0951,-17.425,"Minor",0.0379,81.366,"4/4",0.0953
"Alternative","Justice","D.A.N.C.E","33yAEqzKXexYM3WlOYtTfQ",68,0.034,0.613,242267,0.962,0,"F#",0.824,-5.07,"Minor",0.278,113.015,"4/4",0.496
"Alternative","Pearl Jam","Alive","1L94M3KIu7QluZe63g64rv",77,0.00752,0.284,340907,0.875,0.000461,"B",0.402,-6.069,"Minor",0.0422,75.009,"4/4",0.595
"Reggaeton","Legarda","Necesito Tu Amor (feat. B Howard & Brasco) - Versión Trap","5lp7bwloDhJ6xlBORReOd8",42,0.0234,0.649,217560,0.596,0,"A#",0.114,-6.723,"Minor",0.114,87.596,"4/4",0.349
"World","Israel Houghton","Promise Keeper (Radio Edit) (feat. Travis Greene)","5TmNWLNCvQshsP0hJuFEFB",46,0.255,0.444,264512,0.681,0,"C",0.152,-4.803,"Major",0.0358,74.875,"4/4",0.389
"Soundtrack","Immediate","Journey To Glory","5tFlkH5X8IXD2ZEvQgE4QG",28,0.21,0.371,163000,0.41,0.26,"G",0.081,-11.588,"Minor",0.0403,133.047,"4/4",0.0496
"Folk","Mountain Man","Animal Tracks","34Yfp4CErILcXDkLty1EZa",44,0.723,0.338,130200,0.204,0,"E",0.273,-14.023,"Minor",0.0324,131.31,"4/4",0.304
"Folk","Built To Spill","Center Of The Universe","4lR6ss06VdT8xDlAu2T8VW",39,0.000165,0.321,163533,0.762,0.0501,"A",0.166,-6.463,"Major",0.0277,180.023,"4/4",0.933
"Children’s Music","The Arcs","Stay in My Corner","3zobfMEipF81bJfPVp1h09",55,0.0409,0.437,199160,0.689,0.00824,"B",0.147,-6.003,"Minor",0.0343,143.451,"4/4",0.467
"Electronic","LAXX","Fake Friends","5jPjsj9vZNcxqfYty9ONDh",36,0.0603,0.692,173280,0.847,0.000165,"C#",0.333,-4.87,"Major",0.288,124.9,"4/4",0.37
"Ska","Bomb the Music Industry!","It's Official! We're Borrrrring!","1285IxhHHWXE9yml0bPSHO",17,0.0388,0.535,135680,0.99,0.0703,"E",0.659,-2.883,"Major",0.218,103.93,"4/4",0.319
"Folk","James Blackshaw","Her Smoke Rose Up Forever","7Ko4so8MIU5HBwrCMcOI1c",43,0.962,0.291,426960,0.215,0.904,"D",0.107,-15.706,"Major",0.0447,173.255,"3/4",0.228
"R&B","Diddy","Satisfy You","00FROhC5g4iJdax5US8jRr",51,0.591,0.764,286441,0.594,0,"F#",0.145,-10.05,"Major",0.185,87.261,"4/4",0.695
"Ska","The Cat Empire","Echoes","0Jri51fVmhrnE8rCTldoBq",48,0.0868,0.61,273293,0.574,0.000221,"C",0.214,-6.43,"Major",0.0242,88.228,"4/4",0.886
"Dance","98º","True To Your Heart - From ""Mulan""/Soundtrack Version","2MkfKcX0Q3xquEjcKqRyDK",42,0.188,0.646,256040,0.777,0,"A#",0.0891,-16.582,"Minor",0.103,106.075,"4/4",0.632
"Reggaeton","Hector & Tito","Pegate","0QAoVCD2KVNP7qVwSPsMOp",26,0.000492,0.787,135893,0.42,0,"C",0.134,-14.968,"Major",0.382,100.41,"4/4",0.613
"Alternative","Switchfoot","WONDERFUL FEELING","2bRJI28I3DxjA4KMBZSOSQ",49,0.0357,0.514,246133,0.644,0.00154,"C",0.119,-5.463,"Major",0.0259,141.832,"4/4",0.475
"Indie","Phoenix","J-Boy","7fu8iCAdNuV5HLkuZVHLZP",48,0.0333,0.528,247373,0.904,0.00607,"C",0.111,-7.273,"Major",0.0446,97.961,"4/4",0.686
"Country","Craig Campbell","Stronger Than That","0kkq3O3TaMD0Q8h1bXUDDJ",51,0.135,0.537,216242,0.725,0,"A",0.112,-5.785,"Major",0.047,159.816,"4/4",0.462
"Soundtrack","Ramin Djawadi","The Horde","6vwJTo4uoxSTRa8C37GS51",33,0.661,0.497,197427,0.149,0.819,"D",0.0619,-17.357,"Major",0.0373,147.945,"4/4",0.0483
"Blues","The Mowgli's","San Francisco","2eQOMQkStoRUQyq6HGh1iG",58,0.0184,0.254,173093,0.857,0,"B",0.0767,-4.213,"Major",0.0604,92.328,"4/4",0.293
"Opera","Engelbert Humperdinck","Act 3: ""My name's Rosina Sugar-face"" - Witch / Hansel / Gretel","6QwZgQBemfAaPeSIZ49nQB",4,0.956,0.316,264400,0.156,0.000193,"D",0.675,-21.71,"Major",0.0676,77.874,"4/4",0.298
"Electronic","Zeds Dead","Where Did That Go","7M8BDz4euuFZVKcinqowub",44,0.224,0.782,279827,0.724,0.0526,"A",0.0858,-6.372,"Major",0.0439,126.058,"4/4",0.581
"Children’s Music","X Ambassadors","Free & Lonely","0aPN28xnhv6RMuxAPpygjR",45,0.018,0.494,248400,0.535,0,"A",0.331,-7.032,"Major",0.0449,142.315,"4/4",0.323
"Soundtrack","Trevor Morris","Call His Wrath","4f6psRy0F3RbFF74FVMVZN",31,0.176,0.221,112800,0.35,0.941,"A",0.144,-13.573,"Major",0.0392,111.441,"3/4",0.0634
"Jazz","Karl Denson","Dance Lesson No. 2","3sBPoYBJgRsfmEliN8DG27",30,0.202,0.692,371027,0.81,0.363,"F#",0.0485,-8.292,"Minor",0.0541,127.2,"4/4",0.895
"Soul","Joey Dosik","Running Away","0wpjR48SjbwsHxd7CeaRse",54,0.814,0.574,271368,0.591,0.00116,"A#",0.108,-8.559,"Major",0.0762,150.429,"4/4",0.445
"Jazz","Nouvelle Vague","Guns Of Brixton","6H0DXOPil8UBKGp5RlIcdj",49,0.61,0.752,246947,0.498,6.08e-06,"C",0.0766,-9.542,"Major",0.0359,119.976,"4/4",0.346
"Rock","Colbie Caillat","I Never Told You","2rJWnAqSuLMls0KOv416Io",56,0.171,0.506,233200,0.639,0,"D#",0.315,-5.222,"Major",0.0285,144.073,"4/4",0.385
"Hip-Hop","Young Thug","Slimed In (feat. Nechie)","0hNVDwDbLCym2q63TOLzAG",49,0.0676,0.907,248667,0.407,0,"F",0.0944,-10.034,"Minor",0.367,140.026,"4/4",0.41
"Indie","Echo & the Bunnymen","Lips Like Sugar","3Oa8vnNXStoOHLbJwwMEDP",53,0.00448,0.552,291866,0.934,0.0212,"E",0.258,-4.039,"Major",0.0299,130.001,"4/4",0.863
"Soul","D'Angelo","Till It's Done (Tutu)","1tgmyTEKDOkwyvyE37AJDj",44,0.134,0.645,231920,0.546,0.0746,"B",0.263,-10.354,"Major",0.0756,90.848,"4/4",0.503
"Rap","Rage Against The Machine","Killing In The Name","59WN2psjkt1tyaxjspN8fp",78,0.0266,0.466,313573,0.833,0,"G",0.0327,-4.215,"Major",0.304,88.785,"4/4",0.661
"Indie","José González","Heartbeats","5YqpHuXpFjDVZ7tY1ClFll",65,0.977,0.589,161680,0.177,0.714,"D#",0.0958,-14.891,"Major",0.0325,88.409,"4/4",0.311
"Ska","The Pietasters","Dream Of You","4s09O6cKUomi7075j7VV6M",12,0.388,0.878,229413,0.594,0.754,"D",0.0616,-8.577,"Major",0.133,132.127,"4/4",0.928
"Reggae","Bootleg Rascal","Overflow","1e4VI5FvKgh1BYWhxMINnl",55,0.589,0.757,226720,0.629,0.285,"A#",0.195,-8.376,"Minor",0.0685,73.007,"4/4",0.681
"Blues","Gorillaz","Stylo (feat. Mos Def and Bobby Womack)","6LUfuyLgvgqrykiTE6sJHY",63,0.00604,0.686,270520,0.751,0.000849,"A#",0.0979,-5.747,"Minor",0.0604,100.222,"4/4",0.851
"R&B","Boyz II Men","The Color of Love","4YFH4auJdWztpH1ljLriBZ",50,0.0325,0.498,290933,0.508,0,"D",0.136,-5.883,"Major",0.0348,74.866,"4/4",0.199
"Anime","Brent Faiyaz","First World Problemz / Nobody Carez","042wd4CrF4WTAwiKs0F7Ve",54,0.259,0.582,350549,0.502,0.000378,"D#",0.16,-11.053,"Minor",0.102,85.629,"4/4",0.555
"Soundtrack","Hans Zimmer","Time","6ZFbXIJkuI1dVNWvzJzown",72,0.155,0.221,275547,0.0879,0.698,"G",0.0869,-16.996,"Major",0.0381,126.622,"4/4",0.0401
"Hip-Hop","French Montana","Off The Rip","2bl9hO5BkcBgvY1hucWHQ2",51,0.111,0.627,238599,0.675,0,"C#",0.259,-5.512,"Major",0.312,178.08,"4/4",0.567
"Rap","Ski Mask The Slump God","Nuketown (feat. Juice WRLD)","74lnM5V6ecvoTPV0fvptx9",85,0.113,0.808,166400,0.617,0,"A#",0.734,-9.32,"Minor",0.442,149.962,"4/4",0.632
"Rap","Wiz Khalifa","Ass Drop","2iDjCLUOGhJtz5cPHljGVd",64,0.0136,0.816,166707,0.578,1.2e-05,"A#",0.0412,-4.536,"Minor",0.0986,177.959,"4/4",0.302
"Country","James Otto","Night Moves - Acoustic Version","4LDzMdFEIqKo6TS6N8yQJj",39,0.492,0.544,387115,0.407,6.11e-05,"C",0.0967,-7.19,"Major",0.0501,114.445,"4/4",0.41
"Folk","The Avett Brothers","If It's The Beaches","0ZuIstS2vy1OxfHfEnsXv3",52,0.814,0.519,237120,0.215,0.0068,"F",0.0979,-11.627,"Major",0.0334,88.334,"4/4",0.11
"Hip-Hop","NAV","Myself","05nbZ1xxVNwUTcGwLbp7CN",75,0.664,0.654,226040,0.393,0,"F",0.114,-7.621,"Minor",0.284,159.741,"4/4",0.105
"Indie","LAOISE","Again - Acoustic Version","2nTITKWWwWzJR5Cnk0YEXh",56,0.883,0.613,248816,0.184,0.000168,"C#",0.116,-11.593,"Major",0.0325,95.755,"4/4",0.327
"Soundtrack","Hans Zimmer","Praying For You","1mWcRloNmjRdkpCILez9q7",29,0.968,0.129,199533,0.0418,0.946,"F",0.18,-26.54,"Major",0.0385,145.445,"4/4",0.0348
"Electronic","Kayzo","Crank - Original Mix","3FUyUwHSdJ0kmEBKaPm0ze",30,6.69e-05,0.631,211875,0.882,0.717,"G#",0.0673,-5.464,"Major",0.0419,128.022,"4/4",0.18
"Indie","Beirut","Gallipoli","1WpzIV4chlExwghx3yQu57",64,0.436,0.506,246643,0.633,0.586,"A#",0.0762,-7.245,"Major",0.0321,133.415,"3/4",0.358
"Indie","HEIZE","Jenga (feat. Gaeko)","1dA1tlzwcJ3YDYsSul1m06",59,0.269,0.711,210158,0.73,2.34e-06,"C#",0.109,-4.979,"Minor",0.0436,93.015,"4/4",0.604
"Soul","Gil Scott-Heron","I'll Take Care Of U","1YrDXC5z5rbJnbzCQOjOgQ",48,0.389,0.657,282907,0.462,0.125,"C",0.0745,-12.965,"Minor",0.345,122.102,"4/4",0.557
"Rock","Grateful Dead","Tennessee Jed - Remastered Version","1ae0SQx8MpBXo6QsmrpsEj",50,0.484,0.601,430627,0.492,0.0139,"C",0.308,-8.185,"Major",0.0274,131.383,"4/4",0.727
"Ska","NOFX","Secret Society","6KuvfUjgbyVEbxB7hh6Qca",35,0.00213,0.653,173160,0.89,9.87e-05,"G",0.0591,-4.66,"Minor",0.0579,159.961,"4/4",0.853
"Comedy","Caroline Rhea","Xx Why?","0yuxDBHla39KiLwejExcXD",17,0.818,0.594,127133,0.87,0,"F#",0.846,-12.15,"Major",0.811,112.784,"4/4",0.447
"Reggae","Jackie Mittoo","Drum Song","3iSpGtcT5cwLBgiEVpNnYa",32,0.26,0.836,220427,0.532,0.85,"F#",0.188,-11.223,"Minor",0.106,87.947,"4/4",0.938
"Reggaeton","Super Yei","Perfecta para Toda la Vida","7lvpiGnAsO9Tv3TcWoLxT9",50,0.0824,0.862,183174,0.696,0,"C",0.0774,-3.477,"Major",0.0449,89.998,"4/4",0.784
"Children’s Music","A Perfect Circle","Hourglass","2PIXt4s3wcT1e7mjgVUHeE",52,0.0153,0.502,314333,0.721,0.214,"D",0.0827,-5.555,"Minor",0.051,76.954,"4/4",0.167
"Reggae","Buju Banton","Man A Look You","0TkHyUojR5zy3316w9Mdg6",25,0.135,0.566,209440,0.816,0,"F#",0.0601,-5.869,"Major",0.216,90.673,"4/4",0.896
"Reggae","Justin Hinds & The Dominoes","Carry Go Bring Home","2f5ZBl9lzXKLKcKxeauyPp",39,0.0655,0.793,165560,0.742,0,"C",0.142,-7.123,"Major",0.037,124.101,"4/4",0.971
"Jazz","Free The Robots","Jazzhole","3WfLsIeKFsLLnZSGaIEEt9",38,0.000491,0.585,224520,0.883,0.0575,"F",0.252,-4.969,"Minor",0.0294,113.389,"4/4",0.934
"Blues","The Mountain Goats","No Children","4XpQ2F8NtzWMZ3g5t8qv2Y",54,0.6,0.606,168307,0.411,0.000649,"C#",0.103,-7.566,"Major",0.0413,84.944,"4/4",0.412
"Movie","Alan Menken","Main Titles - The Little Mermaid","38diQzePeoCBEi93SVYiBf",23,0.873,0.0791,86093,0.338,0.702,"G",0.397,-12.785,"Major",0.0359,81.648,"4/4",0.0919
"Folk","Bob Dylan","Like a Rolling Stone","3AhXZa8sUQht0UEdBJgpGc",72,0.729,0.483,369600,0.721,0,"C",0.189,-6.836,"Major",0.032,95.261,"4/4",0.562
"World","Goldmund","Is As","51O7M2PEhp5ZZgvzoaHDJs",32,0.98,0.299,110306,0.133,0.918,"A",0.0897,-23.665,"Major",0.0362,108.946,"3/4",0.618
"Hip-Hop","Hurricane Chris","A Bay Bay","6MnFB3qurhmGs1xdjrz5Bg",52,0.105,0.577,257120,0.668,0,"F#",0.0924,-4.884,"Major",0.514,60.709,"3/4",0.702
"Blues","Miike Snow","Animal","6vSq5q5DCs1IvwKIq53hj2",60,0.0155,0.774,263427,0.734,1.71e-05,"F#",0.0933,-6.536,"Minor",0.0777,118.021,"4/4",0.639
"Classical","Jóhann Jóhannsson","Cambridge, 1963","0HGP56zhR9tcDHsms4djql",44,0.967,0.357,101573,0.086,0.966,"A#",0.101,-16.908,"Major",0.0394,82.882,"3/4",0.646
"Pop","Wheatus","Teenage Dirtbag","3LI4MmibTkXH5cGpCGZgyw",72,0.36,0.617,241840,0.84,8.85e-05,"E",0.179,-4.063,"Major",0.0512,94.676,"4/4",0.57
"Ska","Inspector","Sin Rencor","5XlcdeVwKUz0iZhPQTeh0c",49,0.164,0.57,232253,0.859,0.00281,"G",0.365,-6.897,"Major",0.0564,157.803,"4/4",0.932
"Indie","Neon Indian","Polish Girl","5g3TDpgy1J1woAUVuj21EE",57,0.00603,0.622,264000,0.873,1.25e-05,"A",0.131,-4.255,"Minor",0.0366,111.984,"4/4",0.434
"Rap","Britney Spears","3","6pymOcrCnMuCWdgGVTvUgP",61,0.0452,0.697,213173,0.709,0,"F",0.138,-1.917,"Minor",0.0455,134.91,"4/4",0.787
"Country","Steve Earle","Hard-Core Troubadour","7aXK1UkGw6bDc2zr4YUpdJ",43,0.00468,0.467,161053,0.915,0,"G",0.0756,-4.441,"Major",0.0448,140.185,"4/4",0.85
"Children’s Music","bLAck pARty","Swang My Way","1lfHff4wdmV8VXrMaYKdoP",45,0.113,0.733,336001,0.685,0.0262,"C#",0.0989,-8.694,"Minor",0.0593,149.988,"4/4",0.101
"Ska","Jackie Mittoo","El Bang Bang - Remastered","4ilE36JpHSCJj0bvfsJYvW",32,0.576,0.844,208813,0.606,1.04e-05,"A",0.276,-9.363,"Minor",0.0536,109.663,"4/4",0.95
"Children’s Music","Heroes Del Silencio","Maldito duende","7vcDJCAO356RYkCfiUozmE",67,0.0904,0.374,253187,0.85,0,"E",0.116,-5.657,"Minor",0.0404,125.796,"4/4",0.348
"Soul","Jodeci","My Heart Belongs To U","5aVnC5HP5LtiGsx6OUyfUr",48,0.26,0.635,302893,0.52,0,"F",0.307,-11.376,"Minor",0.0346,111.902,"4/4",0.421
"Comedy","Joe Zimmerman","Bifgoot Enthusiast","4rBPrYMqbKF5uMDcSxyiYy",14,0.907,0.49,185973,0.633,0,"F#",0.706,-11.302,"Minor",0.946,71.182,"3/4",0.433
"World","Hillsong Young & Free","Selah III (Fruits Of The Spirit) - Live","0LRYXv95s6XZHpAxNNhSYn",41,0.826,0.236,181000,0.332,0,"A",0.962,-10.217,"Major",0.0307,73.722,"4/4",0.0734
"Indie","Timeflies","Are We There Yet","39LRXm8xZ3DP2W37sl1NDj",50,0.0153,0.711,210827,0.581,0,"F",0.236,-5.851,"Minor",0.0583,124.028,"4/4",0.621
"Opera","Giacomo Puccini","Manon Lescaut / Act 1: Cortese damigella","6aWG9TtzPqwjIl3S5wX7yL",9,0.976,0.274,226893,0.175,0,"G",0.0799,-19.439,"Major",0.0554,84.794,"4/4",0.218
"Soul","James Morrison","Don't Wanna Lose You Now","5qAfDOvkgl0hxfBi7ygLDQ",39,0.0713,0.675,249920,0.65,0,"D",0.108,-6.387,"Major",0.0363,140.088,"4/4",0.664
"Dance","Backstreet Boys","Get Another Boyfriend","3nx5PkGa2sJyXVJzqE4eYM",56,0.0323,0.738,186107,0.75,0,"D",0.102,-5.034,"Minor",0.135,96.112,"4/4",0.801
"Blues","Bleachers","Hate That You Know Me","7FqScuVJysPgwVFcepFJks",53,0.0264,0.776,185853,0.56,0,"G",0.0496,-7.181,"Major",0.136,109.466,"4/4",0.554
"Reggaeton","Alberto Stylee","Trizas","2CRnH7pWbZM1TjDGqFbPMJ",28,0.0237,0.797,229427,0.655,0,"E",0.31,-5.247,"Minor",0.501,179.768,"4/4",0.608
"Alternative","Diamond Thug","Sapphire","4ReDr05RmUl5Im7NcbnSz3",53,0.302,0.657,191404,0.651,0.125,"A",0.0934,-9.188,"Minor",0.0291,112.021,"4/4",0.12
"Blues","Alice In Chains","Over Now - Live at the Majestic Theatre, Brooklyn, NY - April 1996","7JGsjryRB00XsebAyy4Hy7",48,0.167,0.608,432560,0.502,0.00626,"F",0.244,-10.45,"Minor",0.0404,111.41,"4/4",0.278
"Movie","Oliver Wallace","Watch the Birdie/Visitors - From ""Lady and the Tramp""/Score","5HVfPKtJMkx7ZbAlRrq9hY",21,0.988,0.486,125667,0.0783,0.804,"D",0.113,-18.858,"Major",0.081,117.449,"4/4",0.426
"Comedy","Lewis Black","Affordable Care Act","27xfNmqT0AbC6IdrY27N1I",24,0.813,0.639,112529,0.39,0,"F",0.711,-17.393,"Minor",0.934,137.676,"5/4",0.387
"Dance","The Chainsmokers","New York City","4v1CvZazmdpxQLEt3sCeKH",59,0.0127,0.564,230667,0.639,0,"E",0.133,-6.828,"Minor",0.038,126.062,"4/4",0.0624
"Anime","Chris Tomlin","I Will Rise","7j1e730A8K1my1mM4knYmr",50,0.349,0.213,300373,0.32,0,"B",0.0844,-7.086,"Major",0.0301,80.424,"4/4",0.25
"Pop","Metro Boomin","Lesbian (feat. Gunna & Young Thug)","6vG3Zv9VEA6YbJPJ6ar5Y7",69,0.636,0.8,206813,0.406,0,"F#",0.109,-8.892,"Minor",0.268,120.999,"4/4",0.274
"Comedy","Stephen Lynch","Fishin' Hole","3xw2op6YmIuy1yVxt3iZ4p",30,0.424,0.794,234853,0.303,0,"C",0.0493,-12.163,"Major",0.0436,120.126,"4/4",0.509
"World","North Point InsideOut","God Is For Us - Live","4QTWmHKop5v1Wm8DUawtPN",23,0.000838,0.336,251680,0.916,0,"B",0.975,-3.64,"Major",0.052,156.143,"4/4",0.168
"Children’s Music","Gorillaz","Double Bass","2SesWUNxh3idu7A2y2iY0H",42,0.0613,0.699,286933,0.553,0.819,"G#",0.13,-10.546,"Major",0.109,164.847,"4/4",0.569
"Alternative","System Of A Down","Highway Song","4TRPgtjVmqg7EAWZe1T94E",48,6.83e-05,0.369,193627,0.933,0.398,"C",0.528,-2.853,"Major",0.0349,146.81,"4/4",0.521
"Soundtrack","Hans Zimmer","Journey to the Line","3bvQ0jV25RWryznubbE3ky",48,0.667,0.191,561366,0.0923,0.92,"A",0.495,-24.487,"Minor",0.0419,119.958,"4/4",0.0342
"Hip-Hop","The Internet","Special Affair","3NWTRZ0A8xKlBP1qgNftql",65,0.183,0.795,176187,0.409,0.00108,"A",0.112,-10.134,"Minor",0.0859,120.095,"4/4",0.518
"Jazz","Tito Nieves","De Mí Enamórate","4hgk2iBQfSupmzye4LfTQE",46,0.69,0.492,309840,0.865,1.95e-05,"D",0.0753,-6.232,"Minor",0.0352,94.38,"4/4",0.752
"Jazz","Chris Potter","Hold It","5sCnZHDPxSNQiZW5TQwe4L",41,0.107,0.484,409587,0.807,0.463,"F#",0.0894,-5.667,"Minor",0.12,101.317,"4/4",0.499
"Reggaeton","David Calzado y su Charanga Habanera","Juana Magdalena - Remasterizado","3dEhdM35D4V67oYKFTVWYA",44,0.0639,0.504,356173,0.852,0,"G",0.064,-5.903,"Major",0.117,116.269,"4/4",0.382
"Opera","Jessye Norman","5 Wesendonk Lieder: ""Träume""","4cMWN8PsI9NueHhpBmwCez",11,0.995,0.24,291867,0.0644,0.59,"G#",0.118,-21.605,"Major",0.0485,76.81,"4/4",0.0366
"Electronic","Big Gigantic","The Little Things (feat. Angela McCluskey) - Luca Lush Remix","3wrtUwIKylp5nh6X1bDimR",23,0.0739,0.484,201606,0.934,0.000206,"G",0.143,-3.258,"Minor",0.252,150.359,"4/4",0.193
"Dance","New Kids On The Block","What'Cha Gonna Do (About It)","2c0bYWPnGxu2hASOPacAcY",0,0.0239,0.804,236547,0.615,4.67e-05,"C",0.0428,-8.538,"Minor",0.0495,111.188,"4/4",0.875
"Opera","Tomaso Albinoni","Albinoni : Violin Concerto in F major Op.10 No.7 : II Andante","4dbHjeXuyP670Hl82y0J3R",17,0.988,0.216,246800,0.187,0.904,"G#",0.202,-17.045,"Major",0.0413,65.959,"3/4",0.0588
"Jazz","Variety Lab","London in the rain","35IC7F9D8lQXx8ollhIU0G",39,0.0149,0.646,214973,0.898,0.885,"G",0.225,-9.979,"Major",0.0434,90.013,"4/4",0.38
"Indie","Modest Mouse","Gravity Rides Everything","1pPqVrG2RCHXx81Aw4xp99",55,0.431,0.395,259840,0.443,0.0352,"E",0.504,-7.972,"Major",0.0396,103.262,"4/4",0.714
"Blues","Pink Sweat$","Call Me","2L8v9XGq0NpHQBQBNCRID8",63,0.636,0.726,101500,0.375,0,"E",0.0894,-8.295,"Major",0.0336,106.854,"4/4",0.762
"Reggaeton","Jhay Cortez","All Eyes On Me","0pwqbUntj3NbCXZN7ewYbA",56,0.0819,0.728,213573,0.735,0,"C",0.147,-5.864,"Major",0.252,171.076,"4/4",0.412
"Reggaeton","J Alvarez","Un Poco Más","23xfqVcLAzFviHdxpD4Avr",39,0.0739,0.641,194760,0.721,0,"D#",0.0934,-6.658,"Minor",0.0499,89.99,"4/4",0.505
"Ska","Los Caligaris","Que Corran - En Vivo","7kCwnahdTEHBz2MKAsf6P6",46,0.0367,0.375,358998,0.76,4.34e-06,"C",0.255,-9.733,"Major",0.0937,171.848,"4/4",0.462
"Indie","Wrabel","Poetry","6F84CqAnWGg6CZiWFNDuQ9",62,0.0208,0.575,249813,0.478,1.11e-05,"G#",0.144,-5.517,"Major",0.0314,125.968,"4/4",0.297
"Country","John Michael Montgomery","Be My Baby Tonight","2P9Cn8LEt0mK0WD6iCYokP",52,0.226,0.634,170533,0.774,2.16e-05,"A",0.397,-7.651,"Major",0.0384,156.828,"4/4",0.927
"Comedy","Natasha Leggero","Will I love all my children?","2o8ZhQI83fTzNqcWgcvxs5",22,0.86,0.504,178645,0.923,0,"A#",0.84,-6.508,"Major",0.961,55.497,"4/4",0.317
"Alternative","Deftones","Korea","7cYKGj2j9AWNwQukTl2Jev",48,1.51e-05,0.271,203600,0.91,4.34e-05,"G",0.134,-3.645,"Major",0.0854,88.463,"4/4",0.149
"Soul","Sampha","Treasure","6mtnu7p8tkUzlDO3KOoaTY",56,0.768,0.415,279643,0.427,8.7e-05,"F#",0.0623,-12.252,"Major",0.0319,150.473,"4/4",0.317
